Availability,Categories,Description,Gender,Image,Link,Name,NumberOfReviews,PromoPrice,Rate,RegularPrice
Available online,Twarz/Pielęgnacja twarzy/Serum,"naturalne serum odżywcze do twarzy z retinolem do cery dojrzałej30 ml, nr kat. 396347",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/353152_396347_1280_720.png,"https://www.rossmann.pl/Produkt/Serum/Hagi-Smart-naturalne-serum-odzywcze-do-twarzy-z-retinolem-do-cery-dojrzalej-30-ml,396347,9225",HAGI Smart,None,51.99,None,69.99
Available online,Twarz/Pielęgnacja twarzy/Serum,"naturalny olejek do twarzy z adaptogenami30 ml, nr kat. 396353",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/353149_396353_1280_720.png,"https://www.rossmann.pl/Produkt/Serum/Hagi-Smart-naturalny-olejek-do-twarzy-z-adaptogenami-30-ml,396353,9225",HAGI Smart,None,51.99,None,69.99
Available online,Twarz/Pielęgnacja twarzy/Serum,"naturalny zestaw do pielęgnacji twarzy nawilżająco-kojący z d-pantenolem1 szt., nr kat. 396356",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/353188_396356_1280_720.png,"https://www.rossmann.pl/Produkt/Serum/Hagi-Smart-naturalny-zestaw-do-pielegnacji-twarzy-nawilzajaco-kojacy-z-d-pantenolem-1-szt,396356,9225",HAGI Smart,None,66.99,None,89.99
Available online,Twarz/Pielęgnacja twarzy/Serum,"olejek do twarzy Super Food30 ml, nr kat. 382864",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/320730_382864_1280_720.png,"https://www.rossmann.pl/Produkt/Serum/Q-A-olejek-do-twarzy-Super-Food-30-ml,382864,9225",Q+A,None,36.99,None,49.99
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"naturalny krem odżywczy z retinolem50 ml, nr kat. 396343",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/353146_396343_1280_720.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Hagi-Smart-naturalny-krem-odzywczy-z-retinolem-50-ml,396343,9223",HAGI Smart,None,51.99,None,69.99
Available online,Twarz/Oczyszczanie i demakijaż/Toniki do twarzy,"naturalna esencja do twarzy nawilżająca z aloesem100 ml, nr kat. 396351",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/353143_396351_1280_720.png,"https://www.rossmann.pl/Produkt/Toniki-do-twarzy/Hagi-Smart-naturalna-esencja-do-twarzy-nawilzajaca-z-aloesem-100-ml,396351,8692",HAGI Smart,None,27.99,None,39.99
Available online,Twarz/Pielęgnacja twarzy/Maseczki,"oczyszczająca maseczka peel-off12 ml, nr kat. 372407",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/305637_372407_1280_720_100163.png,"https://www.rossmann.pl/Produkt/Maseczki/Selfie-Project-Galaxy-Masks-oczyszczajaca-maseczka-peel-off-12-ml,372407,9226",SELFIE PROJECT Galaxy Masks,None,4.49,None,5.99
Available online,Twarz/Pielęgnacja twarzy/Maseczki,"regenerująca maska na tkaninie1 szt., nr kat. 379115",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/347634_379115_1280_720.png,"https://www.rossmann.pl/Produkt/Maseczki/OnSkin-by-Biotaniqe-regenerujaca-maska-na-tkaninie-1-szt,379115,9226",ONSKIN BY BIOTANIQE,None,7.49,None,9.99
Available online,Twarz/Oczyszczanie i demakijaż/Peelingi do twarzy,"czarna maska peel-off50 g, nr kat. 269029",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/100979_269029_1280_720_32724.png,"https://www.rossmann.pl/Produkt/Peelingi-do-twarzy/Selfie-Project-czarna-maska-peel-off-50-g,269029,8695",SELFIE PROJECT,None,15.99,None,22.99
Available online,Twarz/Pielęgnacja twarzy/Maseczki,"nawilżająca maska na tkaninie1 szt., nr kat. 379107",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/347633_379107_1280_720.png,"https://www.rossmann.pl/Produkt/Maseczki/OnSkin-by-Biotaniqe-nawilzajaca-maska-na-tkaninie-1-szt,379107,9226",ONSKIN BY BIOTANIQE,None,7.49,None,9.99
Available online,Twarz/Oczyszczanie i demakijaż/Peelingi do twarzy,"serduszka punktowe na wypryski20 szt., nr kat. 379120",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/321080_379120_1280_720.png,"https://www.rossmann.pl/Produkt/Peelingi-do-twarzy/Selfie-Project-serduszka-punktowe-na-wypryski-20-szt,379120,8695",SELFIE PROJECT,None,10.49,None,14.99
Available online,Makijaż/Twarz/Pudry,"puder kompakt, piasek9 g, nr kat. 45247",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/323883_45247_1280_720.png,"https://www.rossmann.pl/Produkt/Pudry/Isana-puder-kompakt-piasek-9-g,45247,8546",ISANA,None,8.49,None,11.99
Available online,Twarz/Oczyszczanie i demakijaż/Płyny micelarne,"nawilżający płyn micelarny390 ml, nr kat. 370578",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/305753_370578_1280_720_100169.png,"https://www.rossmann.pl/Produkt/Plyny-micelarne/Ziaja-nawilzajacy-plyn-micelarny-390-ml,370578,8770",ZIAJA,None,11.29,None,15.99
Available online,Twarz/Oczyszczanie i demakijaż/Płyny micelarne,"łagodzący płyn micelarny390 ml, nr kat. 370577",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/305755_370577_1280_720_100169.png,"https://www.rossmann.pl/Produkt/Plyny-micelarne/Ziaja-lagodzacy-plyn-micelarny-390-ml,370577,8770",ZIAJA,None,11.29,None,15.99
Available online,Twarz/Oczyszczanie i demakijaż/Peelingi do twarzy,"punktowe gwiazdki przeciw wypryskom20 szt., nr kat. 372411",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/306136_372411_1280_720_100205.png,"https://www.rossmann.pl/Produkt/Peelingi-do-twarzy/Selfie-Project-punktowe-gwiazdki-przeciw-wypryskom-20-szt,372411,8695",SELFIE PROJECT,None,8.99,None,12.99
Available online,Twarz/Oczyszczanie i demakijaż/Peelingi do twarzy,"ultra oczyszczające plastry na nos4 szt., nr kat. 251086",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/347550_251086_1280_720.png,"https://www.rossmann.pl/Produkt/Peelingi-do-twarzy/Selfie-Project-ultra-oczyszczajace-plastry-na-nos-4-szt,251086,8695",SELFIE PROJECT,20,8.99,3.0,12.99
Available online,Twarz/Oczyszczanie i demakijaż/Peelingi do twarzy,"oczyszczające plastry na nos3 szt., nr kat. 372412",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/328869_372412_1280_720.png,"https://www.rossmann.pl/Produkt/Peelingi-do-twarzy/Selfie-Project-oczyszczajace-plastry-na-nos-3-szt,372412,8695",SELFIE PROJECT,None,8.99,None,12.99
Available online,Twarz/Oczyszczanie i demakijaż/Płyny micelarne,"uniwersalny płyn micelarny390 ml, nr kat. 370576",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/305757_370576_1280_720_100169.png,"https://www.rossmann.pl/Produkt/Plyny-micelarne/Ziaja-uniwersalny-plyn-micelarny-390-ml,370576,8770",ZIAJA,None,11.29,None,15.99
Available online,Twarz/Oczyszczanie i demakijaż/Płyny micelarne,"kawiorowa woda micelarna z francuską wodą termalną do demakijażu, skóra dojrzała400 ml, nr kat. 396280",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/353281_396280_1280_720.png,"https://www.rossmann.pl/Produkt/Plyny-micelarne/Dermika-Luxury-Caviar-kawiorowa-woda-micelarna-z-francuska-woda-termalna-do-demakijazu-skora-dojrza,396280,8770",DERMIKA Luxury Caviar,None,14.99,None,24.99
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"nawilżający lekki krem dotleniający50 ml, nr kat. 366268",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/305745_366268_1280_720_100169.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Ziaja-Baltic-Home-SPA-nawilzajacy-lekki-krem-dotleniajacy-50-ml,366268,9223",ZIAJA Baltic Home SPA,None,9.29,None,12.49
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"nawilżający krem liftingujący50 ml, nr kat. 366263",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/305748_366263_1280_720_100169.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Ziaja-Baltic-Home-SPA-nawilzajacy-krem-liftingujacy-50-ml,366263,9223",ZIAJA Baltic Home SPA,None,9.29,None,12.49
Available online,Twarz/Pielęgnacja twarzy/Serum,"serum przeciwzmarszczkowe do twarzy, szyi i dekoltu90 ml, nr kat. 366264",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/305751_366264_1280_720_100169.png,"https://www.rossmann.pl/Produkt/Serum/Ziaja-Baltic-Home-SPA-serum-przeciwzmarszczkowe-do-twarzy-szyi-i-dekoltu-90-ml,366264,9225",ZIAJA Baltic Home SPA,None,12.29,None,16.49
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"naturalny krem odżywczo-regenerujący na dzień50 ml, nr kat. 357679",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/307055_357679_1280_720_100301.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/beBIO-Ewa-Chodakowska-naturalny-krem-odzywczo-regenerujacy-na-dzien-50-ml,357679,9223",BEBIO Ewa Chodakowska,None,32.99,None,43.99
Available online,Twarz/Pielęgnacja twarzy/Kremy pod oczy,"naturalny krem pod oczy odżywczo-wygładzający15 ml, nr kat. 357681",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/307081_357681_1280_720_100307.png,"https://www.rossmann.pl/Produkt/Kremy-pod-oczy/beBIO-Ewa-Chodakowska-naturalny-krem-pod-oczy-odzywczo-wygladzajacy-15-ml,357681,9224",BEBIO Ewa Chodakowska,None,24.99,None,32.99
Available online,Twarz/Oczyszczanie i demakijaż/Toniki do twarzy,"roślinna esencja tonizująca200 ml, nr kat. 317791",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/201335_317791_1280_720_64371.png,"https://www.rossmann.pl/Produkt/Toniki-do-twarzy/Soraya-Plante-roslinna-esencja-tonizujaca-200-ml,317791,8692",SORAYA Plante,58,13.29,5.0,18.99
Available online,Twarz/Pielęgnacja twarzy/Serum,"naturalne serum-olejek odżywczo- regenerujące30 ml, nr kat. 357682",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/307087_357682_1280_720_100307.png,"https://www.rossmann.pl/Produkt/Serum/beBIO-Ewa-Chodakowska-naturalne-serum-olejek-odzywczo-regenerujace-30-ml,357682,9225",BEBIO Ewa Chodakowska,None,32.99,None,43.99
Available online,Twarz/Oczyszczanie i demakijaż/Toniki do twarzy,"hydrolat Neroli90 ml, nr kat. 357420",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/286545_357420_1280_720_90883.png,"https://www.rossmann.pl/Produkt/Toniki-do-twarzy/Soraya-Plante-hydrolat-Neroli-90-ml,357420,8692",SORAYA Plante,None,15.49,None,21.99
Available online,Twarz/Oczyszczanie i demakijaż/Toniki do twarzy,"hyrolat rumiankowy 90 ml, nr kat. 367619",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/315842_367619_1280_720_104817.png,"https://www.rossmann.pl/Produkt/Toniki-do-twarzy/Soraya-hyrolat-rumiankowy-90-ml,367619,8692",SORAYA,None,15.49,None,21.99
Available online,Twarz/Oczyszczanie i demakijaż/Toniki do twarzy,"oczyszczający tonik do twarzy200 ml, nr kat. 338190",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/329492_338190_1280_720.png,"https://www.rossmann.pl/Produkt/Toniki-do-twarzy/Isana-oczyszczajacy-tonik-do-twarzy-200-ml,338190,8692",ISANA,None,3.99,None,5.69
Available online,Twarz/Oczyszczanie i demakijaż/Toniki do twarzy,"łagodzący tonik z ekstraktami z róży200 ml, nr kat. 262266",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/85365_262266_1280_720_25428.png,"https://www.rossmann.pl/Produkt/Toniki-do-twarzy/LOreal-Paris-Skin-Expert-lagodzacy-tonik-z-ekstraktami-z-rozy-200-ml,262266,8692",L'ORÉAL PARIS Skin Expert,None,13.99,None,16.99
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"krem do twarzy do twarzy z rumiankiem50 ml, nr kat. 382868",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/328529_382868_1280_720.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Q-A-krem-do-twarzy-do-twarzy-z-rumiankiem-50-ml,382868,9223",Q+A,None,49.99,None,66.99
Available online,Twarz/Oczyszczanie i demakijaż/Płyny micelarne,"woda micelarna200 ml, nr kat. 363116",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/337956_363116_1280_720.png,"https://www.rossmann.pl/Produkt/Plyny-micelarne/LOreal-Paris-Hyaluron-Specialist-woda-micelarna-200-ml,363116,8770",L'ORÉAL PARIS Hyaluron Specialist,None,16.99,None,21.99
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"krem do twarzy i szyi 5-HTP50 ml, nr kat. 382866",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/320750_382866_1280_720.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Q-A-krem-do-twarzy-i-szyi-5-HTP-50-ml,382866,9223",Q+A,None,49.99,None,66.99
Available online,Twarz/Pielęgnacja twarzy/Serum,"serum do twarzy z kwasem hialuronowym30 ml, nr kat. 382859",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/320726_382859_1280_720.png,"https://www.rossmann.pl/Produkt/Serum/Q-A-serum-do-twarzy-z-kwasem-hialuronowym-30-ml,382859,9225",Q+A,None,29.99,None,39.99
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"krem do twarzy z kolagenem50 ml, nr kat. 382862",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/320755_382862_1280_720.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Q-A-krem-do-twarzy-z-kolagenem-50-ml,382862,9223",Q+A,None,49.99,None,66.99
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"krem do twarzy z imbirem75 ml, nr kat. 382865",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/320724_382865_1280_720.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Q-A-krem-do-twarzy-z-imbirem-75-ml,382865,9223",Q+A,None,36.99,None,49.99
Available online,Twarz/Pielęgnacja twarzy/Serum,"serum do twarzy z peptydami30 ml, nr kat. 382861",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/320734_382861_1280_720.png,"https://www.rossmann.pl/Produkt/Serum/Q-A-serum-do-twarzy-z-peptydami-30-ml,382861,9225",Q+A,None,36.99,None,49.99
Available online,Twarz/Pielęgnacja twarzy/Kremy pod oczy,"żel pod oczy z peptydami z alg morskich15 ml, nr kat. 382873",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/328534_382873_1280_720.png,"https://www.rossmann.pl/Produkt/Kremy-pod-oczy/Q-A-zel-pod-oczy-z-peptydami-z-alg-morskich-15-ml,382873,9224",Q+A,None,29.99,None,39.99
Available online,Twarz/Pielęgnacja twarzy/Serum,"serum pod oczy z kofeiną15ml, nr kat. 382860",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/320742_382860_1280_720.png,"https://www.rossmann.pl/Produkt/Serum/Q-A-serum-pod-oczy-z-kofeina-15ml,382860,9225",Q+A,None,29.99,None,39.99
Available online,Twarz/Pielęgnacja twarzy/Serum,"serum do twarzy z cynkiem PCA30 ml, nr kat. 382863",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/320738_382863_1280_720.png,"https://www.rossmann.pl/Produkt/Serum/Q-A-serum-do-twarzy-z-cynkiem-PCA-30-ml,382863,9225",Q+A,None,36.99,None,49.99
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"krem aktywnie regenerujący na dzień i na noc, 60+50 ml, nr kat. 381351",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/327473_381351_1280_720.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Dermika-Luxury-Caviar-krem-aktywnie-regenerujacy-na-dzien-i-na-noc-60-50-ml,381351,9223",DERMIKA Luxury Caviar,None,47.99,None,79.99
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"krem wypełniający zmarszczki na dzień i na noc, 50+50 ml, nr kat. 381350",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/327467_381350_1280_720.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Dermika-Luxury-Caviar-krem-wypelniajacy-zmarszczki-na-dzien-i-na-noc-50-50-ml,381350,9223",DERMIKA Luxury Caviar,None,47.99,None,79.99
Available online,Twarz/Pielęgnacja twarzy/Kremy pod oczy,"krem intensywnie regenerujący pod oczy15 ml, nr kat. 381354",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/327491_381354_1280_720.png,"https://www.rossmann.pl/Produkt/Kremy-pod-oczy/Dermika-Luxury-Caviar-krem-intensywnie-regenerujacy-pod-oczy-15-ml,381354,9224",DERMIKA Luxury Caviar,None,32.99,None,53.99
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"przeciwzmarszczkowy krem naprawczy na dzień i na noc50 ml, nr kat. 173175",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/259161_173175_1280_720_85258.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Lirene-Retinolowe-Odzywienie-70-przeciwzmarszczkowy-krem-naprawczy-na-dzien-i-na-noc-50-ml,173175,9223",LIRENE Retinolowe Odżywienie 70+,None,13.99,None,19.99
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"przeciwzmarszczkowy krem - koncentrat silnie odbudowujący, na dzień i na noc, 70+50 ml, nr kat. 372616",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/311170_372616_1280_720_102131.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Bielenda-Royal-Bee-Elixir-przeciwzmarszczkowy-krem-koncentrat-silnie-odbudowujacy-na-dzien-i-na-n,372616,9223",BIELENDA Royal Bee Elixir,None,19.99,None,27.49
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"przeciwzmarszczkowy krem ujędrniający na dzień i na noc50 ml, nr kat. 164038",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/346283_164038_1280_720.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Lirene-Bursztynowa-Odbudowa-60-przeciwzmarszczkowy-krem-ujedrniajacy-na-dzien-i-na-noc-50-ml,164038,9223",LIRENE Bursztynowa Odbudowa 60+,None,13.99,None,19.99
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"przeciwzmarszczkowy krem liftingująco- ujędrniający na dzień i na noc, 50+50 ml, nr kat. 372618",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/311160_372618_1280_720_102131.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Bielenda-Royal-Bee-Elixir-przeciwzmarszczkowy-krem-liftingujaco-ujedrniajacy-na-dzien-i-na-noc-50-,372618,9223",BIELENDA Royal Bee Elixir,None,19.99,None,27.49
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"regenerujący krem odbudowujący na dzień i na noc, 70+, SPF 650 ml, nr kat. 276349",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/319337_276349_1280_720.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Perfecta-Fenomen-C-regenerujacy-krem-odbudowujacy-na-dzien-i-na-noc-70-SPF-6-50-ml,276349,9223",PERFECTA Fenomen C,None,21.99,None,29.99
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"regenerujący krem ujędrniający na dzień i na noc, 60+, SPF 650 ml, nr kat. 248619",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/319339_248619_1280_720.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Perfecta-Fenomen-C-regenerujacy-krem-ujedrniajacy-na-dzien-i-na-noc-60-SPF-6-50-ml,248619,9223",PERFECTA Fenomen C,5,21.99,4.5,29.99
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"krem intensywnie regenerujący na dzień i na noc skóra wrażliwa i skłonna do alergii50 ml, nr kat. 291434",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/334051_291434_1280_720.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/AA-Technologia-Wieku-5-Repair-70-Intensywne-Odzywienie-krem-intensywnie-regenerujacy-na-dzien-i-na,291434,9223",AA Technologia Wieku 5 Repair 70+ Intensywne Odżywienie,None,21.99,None,29.99
Available online,Twarz/Oczyszczanie i demakijaż/Płyny micelarne,"dwufazowy płyn do demakijażu oczu delikatne okolice oczu125 ml, nr kat. 124125",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/320893_124125_1280_720.png,"https://www.rossmann.pl/Produkt/Plyny-micelarne/Nivea-Linia-oczyszczajaca-dwufazowy-plyn-do-demakijazu-oczu-delikatne-okolice-oczu-125-ml,124125,8770",NIVEA Linia oczyszczająca,None,9.99,None,14.49
Available online,Twarz/Oczyszczanie i demakijaż/Płyny micelarne,"wypełniający płyn do demakijażu twarzy125 ml, nr kat. 390618",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/342656_390618_1280_720.png,"https://www.rossmann.pl/Produkt/Plyny-micelarne/LOreal-Paris-Hyaluron-Specialist-wypelniajacy-plyn-do-demakijazu-twarzy-125-ml,390618,8770",L'ORÉAL PARIS Hyaluron Specialist,None,13.99,None,19.99
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"nawilżający krem liftingujący na dzień i na noc, 50+, SPF 650 ml, nr kat. 248613",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/319338_248613_1280_720.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Perfecta-Fenomen-C-nawilzajacy-krem-liftingujacy-na-dzien-i-na-noc-50-SPF-6-50-ml,248613,9223",PERFECTA Fenomen C,5,21.99,3.5,29.99
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"przeciwzmarszczkowy krem - koncentrat aktywnie regenerujący, na dzień i na noc, 60+50 ml, nr kat. 372617",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/311165_372617_1280_720_102131.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Bielenda-Royal-Bee-Elixir-przeciwzmarszczkowy-krem-koncentrat-aktywnie-regenerujacy-na-dzien-i-na,372617,9223",BIELENDA Royal Bee Elixir,None,19.99,None,27.49
Available online,Twarz/Oczyszczanie i demakijaż/Płyny micelarne,"płyn micelarny z olejkiem arganowym400 ml, nr kat. 233769",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/274957_233769_1280_720_89440.png,"https://www.rossmann.pl/Produkt/Plyny-micelarne/Garnier-plyn-micelarny-z-olejkiem-arganowym-400-ml,233769,8770",GARNIER,17,15.99,4.5,26.99
Available online,Twarz/Oczyszczanie i demakijaż/Płyny micelarne,"pielęgnujący płyn micelarny z ekstraktem z bławatka400 ml, nr kat. 291321",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/166335_291321_1280_720_45216.png,"https://www.rossmann.pl/Produkt/Plyny-micelarne/Garnier-pielegnujacy-plyn-micelarny-z-ekstraktem-z-blawatka-400-ml,291321,8770",GARNIER,None,15.99,None,26.99
Available online,Twarz/Oczyszczanie i demakijaż/Płyny micelarne,"pielęgnujący dwufazowy płyn do demakijażu oczu125 ml, nr kat. 238573",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/320895_238573_1280_720.png,"https://www.rossmann.pl/Produkt/Plyny-micelarne/Nivea-Linia-oczyszczajaca-pielegnujacy-dwufazowy-plyn-do-demakijazu-oczu-125-ml,238573,8770",NIVEA Linia oczyszczająca,19,9.99,4.0,14.49
Available online,Twarz/Oczyszczanie i demakijaż/Płyny micelarne,"izotoniczny fizjo-płyn micelarny nawilżenie400 ml, nr kat. 370571",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/321237_370571_1280_720.png,"https://www.rossmann.pl/Produkt/Plyny-micelarne/Bielenda-Expert-Czystej-Skory-izotoniczny-fizjo-plyn-micelarny-nawilzenie-400-ml,370571,8770",BIELENDA Expert Czystej Skóry,None,11.49,None,16.49
Available online,Twarz/Oczyszczanie i demakijaż/Płyny micelarne,"izotoniczny fizjo-płyn micelarny detoks400 ml, nr kat. 370572",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/321234_370572_1280_720.png,"https://www.rossmann.pl/Produkt/Plyny-micelarne/Bielenda-Expert-Czystej-Skory-izotoniczny-fizjo-plyn-micelarny-detoks-400-ml,370572,8770",BIELENDA Expert Czystej Skóry,None,11.49,None,16.49
Available online,Twarz/Oczyszczanie i demakijaż/Płyny micelarne,"płyn micelarny 3w1 skóra wrażliwa400 ml, nr kat. 183785",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/337967_183785_1280_720.png,"https://www.rossmann.pl/Produkt/Plyny-micelarne/Garnier-plyn-micelarny-3w1-skora-wrazliwa-400-ml,183785,8770",GARNIER,None,9.99,None,14.49
Available online,Twarz/Oczyszczanie i demakijaż/Płyny micelarne,"płyn micelarny 3w1 skóra normalna i mieszana400 ml, nr kat. 211828",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/302716_211828_1280_720_99107.png,"https://www.rossmann.pl/Produkt/Plyny-micelarne/Garnier-plyn-micelarny-3w1-skora-normalna-i-mieszana-400-ml,211828,8770",GARNIER,21,9.99,4.5,14.49
Available online,Twarz/Oczyszczanie i demakijaż/Płyny micelarne,"płyn micelarny 3 w 1400 ml, nr kat. 385727",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/346956_385727_1280_720.png,"https://www.rossmann.pl/Produkt/Plyny-micelarne/Isana-plyn-micelarny-3-w-1-400-ml,385727,8770",ISANA,None,7.99,None,11.49
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"krem do twarzy na dzień i na noc hiper nawilżający50 ml, nr kat. 381365",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/332112_381365_1280_720.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Perfecta-Organic-Nature-krem-do-twarzy-na-dzien-i-na-noc-hiper-nawilzajacy-50-ml,381365,9223",PERFECTA Organic Nature,None,20.99,None,27.49
Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,"przeciwzmarszczkowy krem do twarzy na dzień i na noc50 ml, nr kat. 381363",kobieta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/332114_381363_1280_720.png,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Perfecta-Organic-Nature-przeciwzmarszczkowy-krem-do-twarzy-na-dzien-i-na-noc-50-ml,381363,9223",PERFECTA Organic Nature,None,20.99,None,27.49
Available online,Twarz/Pielęgnacja twarzy/Serum,"hydro serum intensywnie nawilżające na dzień i na noc, cera normalna i mieszana30 ml, nr kat. 381366",None,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/332118_381366_1280_720.png,"https://www.rossmann.pl/Produkt/Serum/Perfecta-Organic-Nature-hydro-serum-intensywnie-nawilzajace-na-dzien-i-na-noc-cera-normalna-i-miesz,381366,9225",PERFECTA Organic Nature,None,22.49,None,29.99
