Name,Image,Description,RegularPrice,PromoPrice,Link,Availability,Categories,Rate,NumberOfReviews,Gender
FEEDSKIN,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/350104_400682_1280_720.png,"serum do twarzy na naczynka30 ml, nr kat. 400682",48.99,36.99,"https://www.rossmann.pl/Produkt/Serum/FeedSkin-serum-do-twarzy-na-naczynka-30-ml,400682,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
FEEDSKIN,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/350096_400680_1280_720.png,"serum do twarzy na trądzik30 ml, nr kat. 400680",48.99,36.99,"https://www.rossmann.pl/Produkt/Serum/FeedSkin-serum-do-twarzy-na-tradzik-30-ml,400680,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
FEEDSKIN,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/350108_400683_1280_720.png,"serum pod oczy 30 ml, nr kat. 400683",58.99,43.99,"https://www.rossmann.pl/Produkt/Serum/FeedSkin-serum-pod-oczy-30-ml,400683,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
FEEDSKIN,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/352565_400684_1280_720.png,"okluzyjny krem do twarzy50 ml, nr kat. 400684",48.99,36.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/FeedSkin-okluzyjny-krem-do-twarzy-50-ml,400684,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
TOŁPA dermo face stimular,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/230517_114861_1280_720_72716.png,"ujędrniający krem przeciwzmarszczkowy pod oczy10 ml, nr kat. 114861",43.99,32.99,"https://www.rossmann.pl/Produkt/Kremy-pod-oczy/Tolpa-dermo-face-stimular-ujedrniajacy-krem-przeciwzmarszczkowy-pod-oczy-10-ml,114861,9224",Available online,Twarz/Pielęgnacja twarzy/Kremy pod oczy,None,None,None
TOŁPA dermo face stimular,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/224272_114859_1280_720_70455.png,"przeciwzmarszczkowy krem ujędrniający na dzień, skóra wrażliwa, każdy rodzaj, 40+40 ml, nr kat. 114859",49.99,36.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Tolpa-dermo-face-stimular-przeciwzmarszczkowy-krem-ujedrniajacy-na-dzien-skora-wrazliwa-kazdy-rodza,114859,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
TOŁPA dermo face stimular,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/223282_332086_1280_720_70066.png,"przeciwzmarszczkowy krem regenerujący na noc, skóra wrażliwa, każdy rodzaj, 40+40 ml, nr kat. 332086",49.99,36.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Tolpa-dermo-face-stimular-przeciwzmarszczkowy-krem-regenerujacy-na-noc-skora-wrazliwa-kazdy-rodzaj-,332086,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
TOŁPA dermo face relift 45+,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/234863_164411_1280_720_75388.png,"liftingujący krem rozświetlający pod oczy10 ml, nr kat. 164411",46.99,34.99,"https://www.rossmann.pl/Produkt/Kremy-pod-oczy/Tolpa-dermo-face-relift-45-liftingujacy-krem-rozswietlajacy-pod-oczy-10-ml,164411,9224",Available online,Twarz/Pielęgnacja twarzy/Kremy pod oczy,None,None,None
TOŁPA dermo face relift 45+,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/224284_164393_1280_720_70455.png,"liftingujący krem rozświetlający na dzień skóra wrażliwa, wiotka, ze zmarszczkami40 ml, nr kat. 164393",51.99,37.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Tolpa-dermo-face-relift-45-liftingujacy-krem-rozswietlajacy-na-dzien-skora-wrazliwa-wiotka-ze-zmar,164393,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
TOŁPA dermo face modelar 50+,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/224298_114977_1280_720_86182.png,"krem modelujący owal twarzy na dzień skóra wrażliwa, alergiczna, o obniżonej gęstości40 ml, nr kat. 114977",56.99,41.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Tolpa-dermo-face-modelar-50-krem-modelujacy-owal-twarzy-na-dzien-skora-wrazliwa-alergiczna-o-obniz,114977,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
TOŁPA dermo face modelar 50+,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/224299_114863_1280_720_86182.png,"krem modelujący owal twarzy na noc skóra wrażliwa, ze zmarszczkami40 ml, nr kat. 114863",56.99,41.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Tolpa-dermo-face-modelar-50-krem-modelujacy-owal-twarzy-na-noc-skora-wrazliwa-ze-zmarszczkami-40-m,114863,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
TOŁPA dermo face rosacal,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/224297_114837_1280_720_86182.png,"wzmacniający krem łagodzący na dzień skóra wrażliwa, z zaczerwieniami, SPF 1040 ml, nr kat. 114837",44.99,31.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Tolpa-dermo-face-rosacal-wzmacniajacy-krem-lagodzacy-na-dzien-skora-wrazliwa-z-zaczerwieniami-SPF-1,114837,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
TOŁPA dermo face rosacal,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/224291_164379_1280_720_86182.png,"przeciwzmarszczkowy krem wzmacniający na dzień skóra wrażliwa, alergiczna, rozszerzone naczynka40 ml, nr kat. 164379",47.99,33.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Tolpa-dermo-face-rosacal-przeciwzmarszczkowy-krem-wzmacniajacy-na-dzien-skora-wrazliwa-alergiczna-r,164379,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
TOŁPA dermo face rosacal,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/226233_164381_1280_720_86182.png,"wzmacniający krem regenerujący na noc skóra wrażliwa, alergiczna, z zaczerwieniami40 ml, nr kat. 164381",44.99,31.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Tolpa-dermo-face-rosacal-wzmacniajacy-krem-regenerujacy-na-noc-skora-wrazliwa-alergiczna-z-zaczerwi,164381,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
TOŁPA dermo face lipidro,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/236940_164383_1280_720_86182.png,"odżywczy krem regenerujący pod oczy10 ml, nr kat. 164383",36.99,27.99,"https://www.rossmann.pl/Produkt/Kremy-pod-oczy/Tolpa-dermo-face-lipidro-odzywczy-krem-regenerujacy-pod-oczy-10-ml,164383,9224",Available online,Twarz/Pielęgnacja twarzy/Kremy pod oczy,None,None,None
TOŁPA dermo face lipidro,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/35633_114846_1280_720_86182.png,"odżywczy krem regenerujący na dzień skóra wrażliwa, alergiczna, sucha i bardzo sucha40 ml, nr kat. 114846",39.99,29.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Tolpa-dermo-face-lipidro-odzywczy-krem-regenerujacy-na-dzien-skora-wrazliwa-alergiczna-sucha-i-bard,114846,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
TOŁPA dermo face lipidro,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/224319_240908_1280_720_86182.png,"odżywczy krem-olejek regenerujący na noc40 ml, nr kat. 240908",39.99,29.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Tolpa-dermo-face-lipidro-odzywczy-krem-olejek-regenerujacy-na-noc-40-ml,240908,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
TOŁPA dermo face strefa T,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/223276_311706_1280_720_70066.png,"nawilżające serum-booster75 ml, nr kat. 311706",35.99,26.99,"https://www.rossmann.pl/Produkt/Serum/Tolpa-dermo-face-strefa-T-nawilzajace-serum-booster-75-ml,311706,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
TOŁPA dermo face strefa T,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/223269_311702_1280_720_70066.png,"nawilżający krem-żel matujący na dzień i na noc, skóra wrażliwa, mieszana i tłusta40 ml, nr kat. 311702",35.99,24.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Tolpa-dermo-face-strefa-T-nawilzajacy-krem-zel-matujacy-na-dzien-i-na-noc-skora-wrazliwa-mieszana-i,311702,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
BIELENDA Golden Placenta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/348620_396244_1280_720.png,"regenerująco- rozświetlające serum przeciwzmarszczkowe30 g, nr kat. 396244",32.99,24.49,"https://www.rossmann.pl/Produkt/Serum/Bielenda-Golden-Placenta-regenerujaco-rozswietlajace-serum-przeciwzmarszczkowe-30-g,396244,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
BIELENDA Golden Placenta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/348746_396243_1280_720.png,"nawilżająco-liftingujący krem pod oczy, przeciwzmarszczkowy15 ml, nr kat. 396243",23.99,17.99,"https://www.rossmann.pl/Produkt/Kremy-pod-oczy/Bielenda-Golden-Placenta-nawilzajaco-liftingujacy-krem-pod-oczy-przeciwzmarszczkowy-15-ml,396243,9224",Available online,Twarz/Pielęgnacja twarzy/Kremy pod oczy,None,None,None
BIELENDA Golden Placenta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/348782_396267_1280_720.png,"nawilżająco-wygładzający krem przeciwzmarszczkowy, 40+50 ml, nr kat. 396267",29.99,21.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Bielenda-Golden-Placenta-nawilzajaco-wygladzajacy-krem-przeciwzmarszczkowy-40-50-ml,396267,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
BIELENDA Golden Placenta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/348791_396268_1280_720.png,"liftingująco-ujędrniający krem przeciwzmarszczkowy50 ml, nr kat. 396268",29.99,21.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Bielenda-Golden-Placenta-liftingujaco-ujedrniajacy-krem-przeciwzmarszczkowy-50-ml,396268,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
BIELENDA Golden Placenta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/348796_396269_1280_720.png,"napinająco-odbudowujący krem-koncentrat przeciwzmarszczkowy50 ml, nr kat. 396269",29.99,21.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Bielenda-Golden-Placenta-napinajaco-odbudowujacy-krem-koncentrat-przeciwzmarszczkowy-50-ml,396269,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
BIELENDA Golden Placenta,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/348741_400540_1280_720.png,"krem-koncentrat na dzień i na noc przeciwzmarszczkowy50 ml, nr kat. 400540",29.99,21.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Bielenda-Golden-Placenta-krem-koncentrat-na-dzien-i-na-noc-przeciwzmarszczkowy-50-ml,400540,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
BIELENDA Blueberry C-Tox,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/255041_342307_1280_720_83155.png,"serum do twarzy nawilżająco- rozświetlające30 ml, nr kat. 342307",31.99,23.99,"https://www.rossmann.pl/Produkt/Serum/Bielenda-Blueberry-C-Tox-serum-do-twarzy-nawilzajaco-rozswietlajace-30-ml,342307,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
BIELENDA Blueberry C-Tox,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/255031_342297_1280_720_83155.png,"krem-pianka na dzień i na noc nawilżająco-rozświetlający40 g, nr kat. 342297",21.99,16.49,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Bielenda-Blueberry-C-Tox-krem-pianka-na-dzien-i-na-noc-nawilzajaco-rozswietlajacy-40-g,342297,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,None
YOSKINE Vege Zoom,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/353325_400998_1280_720.png,"krem-koktajl odżywczy na dzień i na noc50 ml, nr kat. 400998",54.99,40.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Yoskine-Vege-Zoom-krem-koktajl-odzywczy-na-dzien-i-na-noc-50-ml,400998,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
YOSKINE Vege Zoom,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/353321_400999_1280_720.png,"hydrożel nawilżający na dzień i na noc50 ml, nr kat. 400999",54.99,40.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Yoskine-Vege-Zoom-hydrozel-nawilzajacy-na-dzien-i-na-noc-50-ml,400999,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
YOSKINE Vege Zoom,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/353323_400997_1280_720.png,"krem na dzień i na noc rozświetlający50 ml, nr kat. 400997",54.99,40.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Yoskine-Vege-Zoom-krem-na-dzien-i-na-noc-rozswietlajacy-50-ml,400997,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
REVOLUTION SKINCARE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351615_401598_1280_720.png,"serum do twarzy z retinolem30 ml, nr kat. 401598",52.99,39.99,"https://www.rossmann.pl/Produkt/Serum/Revolution-Skincare-serum-do-twarzy-z-retinolem-30-ml,401598,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
REVOLUTION SKINCARE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351620_400818_1280_720.png,"serum do twarzy z retinolem30 ml, nr kat. 400818",57.99,42.99,"https://www.rossmann.pl/Produkt/Serum/Revolution-Skincare-serum-do-twarzy-z-retinolem-30-ml,400818,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
REVOLUTION SKINCARE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351613_401599_1280_720.png,"serum do twarzy z retinolem30 ml, nr kat. 401599",62.99,46.99,"https://www.rossmann.pl/Produkt/Serum/Revolution-Skincare-serum-do-twarzy-z-retinolem-30-ml,401599,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
REVOLUTION SKINCARE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351581_400816_1280_720.png,"serum do twarzy rozświetlające30 ml, nr kat. 400816",52.99,39.99,"https://www.rossmann.pl/Produkt/Serum/Revolution-Skincare-serum-do-twarzy-rozswietlajace-30-ml,400816,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
REVOLUTION SKINCARE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351598_401593_1280_720.png,"serum do twarzy z witaminą C30 ml, nr kat. 401593",62.99,46.99,"https://www.rossmann.pl/Produkt/Serum/Revolution-Skincare-serum-do-twarzy-z-witamina-C-30-ml,401593,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
REVOLUTION SKINCARE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351617_401604_1280_720.png,"serum do twarzy z kwasem glikolowym30 ml, nr kat. 401604",62.99,46.99,"https://www.rossmann.pl/Produkt/Serum/Revolution-Skincare-serum-do-twarzy-z-kwasem-glikolowym-30-ml,401604,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
REVOLUTION SKINCARE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351552_400810_1280_720.png,"serum do twarzy przeciwzmarszczkowe30 ml, nr kat. 400810",52.99,39.99,"https://www.rossmann.pl/Produkt/Serum/Revolution-Skincare-serum-do-twarzy-przeciwzmarszczkowe-30-ml,400810,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
REVOLUTION SKINCARE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351548_400811_1280_720.png,"serum do twarzy ujędrniające30 ml, nr kat. 400811",42.99,31.99,"https://www.rossmann.pl/Produkt/Serum/Revolution-Skincare-serum-do-twarzy-ujedrniajace-30-ml,400811,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
REVOLUTION SKINCARE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351585_400812_1280_720.png,"serum do twarzy z 15% niacinamidem30 ml, nr kat. 400812",52.99,39.99,"https://www.rossmann.pl/Produkt/Serum/Revolution-Skincare-serum-do-twarzy-z-15-niacinamidem-30-ml,400812,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
REVOLUTION SKINCARE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351574_400813_1280_720.png,"serum do twarzy 30 ml, nr kat. 400813",52.99,39.99,"https://www.rossmann.pl/Produkt/Serum/Revolution-Skincare-serum-do-twarzy-30-ml,400813,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
REVOLUTION SKINCARE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351594_400814_1280_720.png,"serum peelingujące do twarzy30 ml, nr kat. 400814",52.99,39.99,"https://www.rossmann.pl/Produkt/Serum/Revolution-Skincare-serum-peelingujace-do-twarzy-30-ml,400814,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
REVOLUTION SKINCARE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351556_400815_1280_720.png,"eliksir-olejek do twarzy 30 ml, nr kat. 400815",52.99,39.99,"https://www.rossmann.pl/Produkt/Serum/Revolution-Skincare-eliksir-olejek-do-twarzy-30-ml,400815,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
REVOLUTION SKINCARE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351564_400809_1280_720.png,"serum pod oczy z kofeiną i kwasem hialuronowym30 ml, nr kat. 400809",31.99,23.99,"https://www.rossmann.pl/Produkt/Serum/Revolution-Skincare-serum-pod-oczy-z-kofeina-i-kwasem-hialuronowym-30-ml,400809,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
REVOLUTION SKINCARE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351602_400780_1280_720.png,"krem nawilżający z witaminą C45 ml, nr kat. 400780",52.99,39.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Revolution-Skincare-krem-nawilzajacy-z-witamina-C-45-ml,400780,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
REVOLUTION SKINCARE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351605_400817_1280_720.png,"krem nawilżający skóra normalna i sucha, SPF 3050 ml, nr kat. 400817",52.99,39.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Revolution-Skincare-krem-nawilzajacy-skora-normalna-i-sucha-SPF-30-50-ml,400817,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
REVOLUTION SKINCARE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351610_401594_1280_720.png,"krem nawilżający, cera normalna i tłusta, SPF 3050 ml, nr kat. 401594",52.99,39.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Revolution-Skincare-krem-nawilzajacy-cera-normalna-i-tlusta-SPF-30-50-ml,401594,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
REVOLUTION SKINCARE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351592_401595_1280_720.png,"maska nawilżająca do twarzy na noc50 ml, nr kat. 401595",42.99,31.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Revolution-Skincare-maska-nawilzajaca-do-twarzy-na-noc-50-ml,401595,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
REVOLUTION SKINCARE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351560_401596_1280_720.png,"serum do twarzy z olejkiem CBD skóra sucha30 ml, nr kat. 401596",52.99,39.99,"https://www.rossmann.pl/Produkt/Serum/Revolution-Skincare-serum-do-twarzy-z-olejkiem-CBD-skora-sucha-30-ml,401596,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
REVOLUTION SKINCARE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351590_401601_1280_720.png,"krem nawilżający 50 ml, nr kat. 401601",52.99,39.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Revolution-Skincare-krem-nawilzajacy-50-ml,401601,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
UZDROVISCO,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351187_400665_1280_720.png,"roślinnie aktywne serum przeciw zmarszczkom30 ml, nr kat. 400665",51.99,37.99,"https://www.rossmann.pl/Produkt/Serum/Uzdrovisco-roslinnie-aktywne-serum-przeciw-zmarszczkom-30-ml,400665,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
UZDROVISCO,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351171_321311_1280_720.png,"krem pod oczy na dzień i na noc 25 ml, nr kat. 321311",49.99,36.99,"https://www.rossmann.pl/Produkt/Kremy-pod-oczy/Uzdrovisco-krem-pod-oczy-na-dzien-i-na-noc-25-ml,321311,9224",Available online,Twarz/Pielęgnacja twarzy/Kremy pod oczy,None,None,None
UZDROVISCO Czarny Tulipan,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351159_321301_1280_720.png,"krem na dzień przeciwzmarszczkowy50 ml, nr kat. 321301",49.99,36.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Uzdrovisco-Czarny-Tulipan-krem-na-dzien-przeciwzmarszczkowy-50-ml,321301,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
UZDROVISCO,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351165_321308_1280_720.png,"krem na noc przeciwzmarszczkowy50 ml, nr kat. 321308",49.99,36.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Uzdrovisco-krem-na-noc-przeciwzmarszczkowy-50-ml,321308,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
UZDROVISCO,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351260_400667_1280_720.png,"roślinne aktywne serum przeciw niedoskonałościom30 ml, nr kat. 400667",51.99,35.99,"https://www.rossmann.pl/Produkt/Serum/Uzdrovisco-roslinne-aktywne-serum-przeciw-niedoskonalosciom-30-ml,400667,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
UZDROVISCO,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351254_400666_1280_720.png,"krem na dzień i na noc ładna cera50 ml, nr kat. 400666",57.99,40.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Uzdrovisco-krem-na-dzien-i-na-noc-ladna-cera-50-ml,400666,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
UZDROVISCO,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351243_321320_1280_720.png,"balsamiczne serum ""uzdrawiające"" suchą skórę25 ml, nr kat. 321320",49.99,36.99,"https://www.rossmann.pl/Produkt/Serum/Uzdrovisco-balsamiczne-serum-uzdrawiajace-sucha-skore-25-ml,321320,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
UZDROVISCO Mak,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351248_321321_1280_720.png,"olejowa esencja odmładzająca wygląd30 ml, nr kat. 321321",49.99,36.99,"https://www.rossmann.pl/Produkt/Serum/Uzdrovisco-Mak-olejowa-esencja-odmladzajaca-wyglad-30-ml,321321,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
UZDROVISCO,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351237_400668_1280_720.png,"całodniowy krem natłuszczający mak, ceramidy, owies50 ml, nr kat. 400668",63.99,47.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Uzdrovisco-calodniowy-krem-natluszczajacy-mak-ceramidy-owies-50-ml,400668,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
INOPHARM Pure Elements,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351510_400470_1280_720.png,"peeling do twarzy z 2% kwasem salicylowym30 ml, nr kat. 400470",39.99,27.99,"https://www.rossmann.pl/Produkt/Peelingi-do-twarzy/InoPharm-Pure-Elements-peeling-do-twarzy-z-2-kwasem-salicylowym-30-ml,400470,8695",Available online,Twarz/Oczyszczanie i demakijaż/Peelingi do twarzy,None,None,None
INOPHARM Pure Elements,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351516_400471_1280_720.png,"peeling do twarzy z 5% kwasem mlekowym30 ml, nr kat. 400471",39.99,27.99,"https://www.rossmann.pl/Produkt/Peelingi-do-twarzy/InoPharm-Pure-Elements-peeling-do-twarzy-z-5-kwasem-mlekowym-30-ml,400471,8695",Available online,Twarz/Oczyszczanie i demakijaż/Peelingi do twarzy,None,None,None
INOPHARM Pure Elements,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351511_400472_1280_720.png,"peeling do twarzy z 9% kwasami AHA i BHA30 ml, nr kat. 400472",39.99,27.99,"https://www.rossmann.pl/Produkt/Peelingi-do-twarzy/InoPharm-Pure-Elements-peeling-do-twarzy-z-9-kwasami-AHA-i-BHA-30-ml,400472,8695",Available online,Twarz/Oczyszczanie i demakijaż/Peelingi do twarzy,None,None,None
INOPHARM Pure Elements,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351513_400473_1280_720.png,"serum do twarzy z 3% Matrixylem30 ml, nr kat. 400473",39.99,29.99,"https://www.rossmann.pl/Produkt/Serum/InoPharm-Pure-Elements-serum-do-twarzy-z-3-Matrixylem-30-ml,400473,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
INOPHARM Pure Elements,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351517_400474_1280_720.png,"serum do twarzy z 10% niacynamidem30 ml, nr kat. 400474",39.99,29.99,"https://www.rossmann.pl/Produkt/Serum/InoPharm-Pure-Elements-serum-do-twarzy-z-10-niacynamidem-30-ml,400474,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
INOPHARM Pure Elements,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351514_400475_1280_720.png,"serum do twarzy z 2% kwasem hialuronowym30 ml, nr kat. 400475",39.99,29.99,"https://www.rossmann.pl/Produkt/Serum/InoPharm-Pure-Elements-serum-do-twarzy-z-2-kwasem-hialuronowym-30-ml,400475,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
